"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","879330","TestNodeClusterSuite/TestAppInstancePurge","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","9047710","TestApplicationConnectivitySuite","","2026-09-06","failed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","361960","TestApplicationConnectivitySuite/TestApplicationNTPConfig","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","81730","TestApplicationConnectivitySuite/TestApplicationIPv6Connectivity","","2026-09-06","skipped","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","339480","TestApplicationConnectivitySuite/TestMoveAppBetweenNIs","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","494600","TestApplicationConnectivitySuite/TestNetworkAdapterPassthroughChange","","2026-09-06","failed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","136310","TestAppsSuite/TestAppLogs","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","1427590","TestUpgradeSuite/TestEVEUpgradeKVMtoKVMWithOCIDatastore","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/upgrade","github.com/lf-edge/eve/evetest/tests/upgrade",""
"","351970","TestBootstrapSuite/TestBootstrapWithLastResortDisabled","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","748920","TestDeviceConnectivitySuite/TestIntermittentConnectivity","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","14730","TestTelemetrySuite/TestDeviceMetrics","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","225270","TestBootstrapSuite/TestBootstrapWithMgmtVLAN","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","498230","TestDeviceConnectivitySuite/TestPortFailover","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","402430","TestLPSSuite/TestNetworkLocalChanges","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/lps","github.com/lf-edge/eve/evetest/tests/lps",""
"","252890","TestDeviceConnectivitySuite/TestDHCPIPv4Only","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","142140","TestApplicationConnectivitySuite/TestSwitchNI","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","79900","TestDatastoreSuite/TestHTTPSDatastore","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","249760","TestBootstrapSuite/TestBootstrapWithAutoDiscoveredProxy","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","320420","TestApplicationConnectivitySuite/TestApplicationGateway","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","231060","TestDeviceConnectivitySuite/TestNetworkConfigFallback","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","172630","TestBootstrapSuite/TestBootstrapWithStaticIPUsingOverrideJSON","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","461090","TestDeviceConnectivitySuite/TestVLANSubinterfaces","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","30160","TestTelemetrySuite/TestEmptyConfig","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","152590","TestStorageSuite/TestExtraDiskAttach","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","247380","TestPcibackErrorSuite/TestReportMissingDevice","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","4150","TestPcibackErrorSuite/TestReportCollision","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","281100","TestBootstrapSuite/TestBootstrapWithManualProxyConfig","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","476900","TestDeviceConnectivitySuite/TestDeviceIPv6Connectivity","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","8380","TestPcibackErrorSuite/TestReportCycleDetected","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","414660","TestApplicationConnectivitySuite/TestSwitchNIWithMultiplePorts","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","187240","TestApplicationConnectivitySuite/TestSwitchNetInstanceACLsWithFlowLog","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","374260","TestDeviceConnectivitySuite/TestVLANSubinterfacesOnTopOfLAGs","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","393470","TestTelemetrySuite/TestDeviceInfo","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","618190","TestApplicationConnectivitySuite/TestPortForwarding","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","38030","TestDatastoreSuite/TestSFTPDatastore","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","321460","TestPcibackErrorSuite/TestReportWarningsOnly","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","259579","TestBootstrapSuite/TestBootstrapWithAutoDiscoveredProxyUsingOverrideJSON","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","301090","TestLPSSuite/TestRadioSilence","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/lps","github.com/lf-edge/eve/evetest/tests/lps",""
"","449620","TestApplicationConnectivitySuite/TestAccessVLANs","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","248260","TestBootstrapSuite/TestBootstrapWithManualProxyConfigUsingOverrideJSON","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","270870","TestApplicationConnectivitySuite/TestFlowLog","","2026-09-06","failed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","225450","TestNodeClusterSuite/TestVMIRSStrandedReplicasRecovery","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","613750","TestUpgradeSuite/TestEVEUpgradeKVMtoKVM","","2026-09-06","failed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/upgrade","github.com/lf-edge/eve/evetest/tests/upgrade",""
"","463030","TestDiagSuite","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/diag","github.com/lf-edge/eve/evetest/tests/diag",""
"","510650","TestSecuritySuite/TestAppArmorEnabled","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/security","github.com/lf-edge/eve/evetest/tests/security",""
"","235010","TestAppsSuite/TestAppUserData","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","881260","TestAppsSuite/TestVMAppPurgeAfterPowerCycle","","2026-09-06","failed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","664310","TestLPSSuite/TestDevLocalInfo","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/lps","github.com/lf-edge/eve/evetest/tests/lps",""
"","0","TestDatastoreSuite/TestAzureDatastore","","2026-09-06","skipped","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","572460","TestStorageSuite/TestVolumes","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","707010","TestBootstrapSuite/TestBootstrapWithNetworkBoot","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","430800","TestDeviceConnectivitySuite/TestActiveBackupBond","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","1886490","TestNodeClusterSuite/TestTieBreakerCluster","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","296800","TestStorageSuite/TestVolumeSizeAlignment","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","1835660","TestUpgradeSuite/TestEVEUpgradeKubevirtToKubevirt","","2026-09-06","failed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/upgrade","github.com/lf-edge/eve/evetest/tests/upgrade",""
"","697170","TestPcibackErrorSuite","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","440270","TestDeviceConnectivitySuite/TestPNACWithProxy","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","339460","TestBootstrapSuite/TestBootstrapWithLastResortEnabled","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","0","TestDeviceConnectivitySuite/TestCellularConnectivity","","2026-09-06","skipped","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","6975370","TestDeviceConnectivitySuite","","2026-09-06","failed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","523890","TestAppsSuite/TestPurgeNeverActivatedApp","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","311250","TestAppsSuite/TestAppRestart","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","1760","TestAppsSuite/TestVMAppPurgeReplacesVMIRS","","2026-09-06","skipped","2026-09-06","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","954810","TestLPSSuite/TestProfile","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/lps","github.com/lf-edge/eve/evetest/tests/lps",""
"","714570","TestBootstrapSuite/TestBootstrapWithInstaller","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","6851480","TestNodeClusterSuite","","2026-09-06","failed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","559340","TestApplicationConnectivitySuite/TestLocalNetInstanceACLs","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","29930","TestTelemetrySuite/TestDeviceLogs","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","411420","TestStorageSuite/TestZFSDiskLayout","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","14880","TestTelemetrySuite/TestWorkingConfig","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","226270","TestApplicationConnectivitySuite/TestNICCountChangeOrderedInterface","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","439360","TestNodeClusterSuite/TestSingleNodeCluster","","2026-09-06","failed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","554430","TestDeviceConnectivitySuite/TestPNACWithoutProxy","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","271840","TestStorageSuite/TestZVolProvisionedSizeReported","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","14020","TestPcibackErrorSuite/TestReportParentAssigngrp","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","3129270","TestStorageSuite","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","166100","TestControllerFaultsSuite/TestInfoDroppedOnRejectionKeepsDeviceReporting","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/controllerfaults","github.com/lf-edge/eve/evetest/tests/controllerfaults",""
"","646340","TestApplicationConnectivitySuite/TestStagedNICChange","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","296230","TestBootstrapSuite/TestBootstrapWithTransparentProxyUsingOverrideJSON","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","89970","TestAppsSuite/TestAppInstanceMetadata","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","1157730","TestStorageSuite/TestVaultZvolTrimReclaimsBlocks","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","431340","TestApplicationConnectivitySuite/TestLocalNI","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","334320","TestDatastoreSuite/TestHTTPDatastore","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","469800","TestDeviceConnectivitySuite/TestDeviceNTPConfig","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","2527730","TestAppsSuite","","2026-09-06","failed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","197340","TestBootstrapSuite/TestBootstrapWithStaticIP","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","369480","TestSecuritySuite/TestControllerSigningCertChange","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/security","github.com/lf-edge/eve/evetest/tests/security",""
"","496390","TestApplicationConnectivitySuite/TestNICCountChange","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","2725850","TestLPSSuite","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/lps","github.com/lf-edge/eve/evetest/tests/lps",""
"","540760","TestApplicationConnectivitySuite/TestNetworkAdapterPassthrough","","2026-09-06","failed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","174140","TestApplicationConnectivitySuite/TestSwitchNetInstanceACLs","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","355030","TestApplicationConnectivitySuite/TestPropagatedRoutes","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","102260","TestTelemetrySuite/TestFaultyConfig","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","1080950","TestTelemetrySuite","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","145730","TestTelemetrySuite/TestHardwareInventory","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","511530","TestApplicationConnectivitySuite/TestLimitedIPSpace","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","0","TestDeviceConnectivitySuite/TestWifiConnectivity","","2026-09-06","skipped","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","208820","TestApplicationConnectivitySuite/TestAirGapSwitchNI","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","891780","TestApplicationConnectivitySuite/TestLocalNIWithMultiplePorts","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","334720","TestAppsSuite/TestVNC","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","24480","TestPcibackErrorSuite/TestReportAssignmentGroupConflict","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","40380","TestApplicationConnectivitySuite/TestNIReplace","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","264370","TestApplicationConnectivitySuite/TestLocalNetInstanceACLsWithFlowLog","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","390590","TestLPSSuite/TestAppLocalInfo","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/lps","github.com/lf-edge/eve/evetest/tests/lps",""
"","88640","TestTelemetrySuite/TestInvalidBase64Config","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","24400","TestPcibackErrorSuite/TestReportWarningPlusError","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","555850","TestDeviceConnectivitySuite/TestMgmtTrafficRoutedViaApp","","2026-09-06","failed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","21020","TestPcibackErrorSuite/TestReportIfnameMismatch","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","603660","TestDeviceConnectivitySuite/TestDNSFunctionality","","2026-09-06","failed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","158380","TestNodeClusterSuite/TestClusterToSingleConversion","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","589600","TestControllerFaultsSuite/TestInfoRetriedAfterServerError","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/controllerfaults","github.com/lf-edge/eve/evetest/tests/controllerfaults",""
"","5151640","TestBootstrapSuite","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","240440","TestControllerFaultsSuite/TestInfoRetriedAfterLostController","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/controllerfaults","github.com/lf-edge/eve/evetest/tests/controllerfaults",""
"","755310","TestDeviceConnectivitySuite/TestLACPBond","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","0","TestDatastoreSuite/TestAWSDatastore","","2026-09-06","skipped","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","28430","TestDatastoreSuite/TestContainerRegistry","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","80030","TestDeviceConnectivitySuite/TestStaticIPv4Only","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","18240","TestPcibackErrorSuite/TestReportClearsOnFix","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","1009450","TestControllerFaultsSuite","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/controllerfaults","github.com/lf-edge/eve/evetest/tests/controllerfaults",""
"","292690","TestBootstrapSuite/TestBootstrapWithLACPBond","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","1384830","TestSecuritySuite","","2026-09-06","passed","2026-09-06","","github.com/lf-edge/eve/evetest/tests/security","github.com/lf-edge/eve/evetest/tests/security",""
