"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10500","TestPcibackErrorSuite/TestReportWarningPlusError","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","744830","TestLPSSuite/TestProfile","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/lps","github.com/lf-edge/eve/evetest/tests/lps",""
"","360200","TestApplicationConnectivitySuite/TestLocalNIWithMultiplePorts","","2026-09-05","failed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","647880","TestDiagSuite","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/diag","github.com/lf-edge/eve/evetest/tests/diag",""
"","1875750","TestUpgradeSuite/TestEVEUpgradeKubevirtToKubevirt","","2026-09-05","failed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/upgrade","github.com/lf-edge/eve/evetest/tests/upgrade",""
"","498880","TestApplicationConnectivitySuite/TestNICCountChange","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","282500","TestPcibackErrorSuite/TestReportWarningsOnly","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","203370","TestControllerFaultsSuite/TestInfoDroppedOnRejectionKeepsDeviceReporting","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/controllerfaults","github.com/lf-edge/eve/evetest/tests/controllerfaults",""
"","186410","TestTelemetrySuite/TestHardwareInventory","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","273740","TestLPSSuite/TestRadioSilence","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/lps","github.com/lf-edge/eve/evetest/tests/lps",""
"","8437830","TestApplicationConnectivitySuite","","2026-09-05","failed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","134400","TestTelemetrySuite/TestFaultyConfig","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","244610","TestBootstrapSuite/TestBootstrapWithLACPBond","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","273580","TestDeviceConnectivitySuite/TestVLANSubinterfacesOnTopOfLAGs","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","6236390","TestDeviceConnectivitySuite","","2026-09-05","failed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","45170","TestApplicationConnectivitySuite/TestNIReplace","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","217430","TestBootstrapSuite/TestBootstrapWithMgmtVLANUsingOverrideJSON","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","314100","TestNodeClusterSuite/TestAppInstancePurge","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","150380","TestApplicationConnectivitySuite/TestSwitchNI","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","390040","TestApplicationConnectivitySuite/TestApplicationNTPConfig","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","390510","TestDeviceConnectivitySuite/TestPNACWithProxy","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","1631920","TestNodeClusterSuite/TestTieBreakerCluster","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","0","TestDeviceConnectivitySuite/TestCellularConnectivity","","2026-09-05","skipped","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","18880","TestPcibackErrorSuite/TestReportAssignmentGroupConflict","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","398310","TestLPSSuite/TestNetworkLocalChanges","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/lps","github.com/lf-edge/eve/evetest/tests/lps",""
"","993350","TestUpgradeSuite/TestEVEUpgradeKVMtoKVMWithOCIDatastore","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/upgrade","github.com/lf-edge/eve/evetest/tests/upgrade",""
"","432200","TestApplicationConnectivitySuite/TestAccessVLANs","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","241710","TestTelemetrySuite/TestDeviceInfo","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","200540","TestControllerFaultsSuite/TestInfoRetriedAfterLostController","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/controllerfaults","github.com/lf-edge/eve/evetest/tests/controllerfaults",""
"","2263200","TestNodeClusterSuite/TestThreeNodesCluster","","2026-09-05","failed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","180480","TestBootstrapSuite/TestBootstrapWithManualProxyConfigUsingOverrideJSON","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","236890","TestBootstrapSuite/TestBootstrapWithMgmtVLAN","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","40200","TestDatastoreSuite/TestSFTPDatastore","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","1312870","TestUpgradeSuite/TestEVEUpgradeKVMtoKVM","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/upgrade","github.com/lf-edge/eve/evetest/tests/upgrade",""
"","2520","TestPcibackErrorSuite/TestReportCollision","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","18460","TestTelemetrySuite/TestDeviceMetrics","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","477470","TestDeviceConnectivitySuite/TestMgmtTrafficRoutedViaApp","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","431740","TestAppsSuite/TestPurgeNeverActivatedApp","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","294110","TestDatastoreSuite/TestHTTPDatastore","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","0","TestDeviceConnectivitySuite/TestWifiConnectivity","","2026-09-05","skipped","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","118890","TestSecuritySuite/TestVCom","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/security","github.com/lf-edge/eve/evetest/tests/security",""
"","1071770","TestStorageSuite/TestZFSDiskLayout","","2026-09-05","failed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","14950","TestTelemetrySuite/TestWorkingConfig","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","200930","TestBootstrapSuite/TestBootstrapWithLastResortDisabled","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","218830","TestBootstrapSuite/TestBootstrapWithTransparentProxyUsingOverrideJSON","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","3859340","TestStorageSuite","","2026-09-05","failed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","582100","TestPcibackErrorSuite","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","412390","TestDeviceConnectivitySuite/TestPNACWithoutProxy","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","187960","TestNodeClusterSuite/TestVMIRSStrandedReplicasRecovery","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","230610","TestDeviceConnectivitySuite/TestDeviceIPv6Connectivity","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","293590","TestDeviceConnectivitySuite/TestActiveBackupBond","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","15780","TestPcibackErrorSuite/TestReportClearsOnFix","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","156260","TestAppsSuite/TestAppLogs","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","447770","TestApplicationConnectivitySuite/TestLimitedIPSpace","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","317120","TestTelemetrySuite/TestRemoteLogLevelNone","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","277970","TestStorageSuite/TestZVolProvisionedSizeReported","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","563780","TestStorageSuite/TestVolumes","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","4530050","TestBootstrapSuite","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","372560","TestApplicationConnectivitySuite/TestLocalNetInstanceACLsWithFlowLog","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","516390","TestDeviceConnectivitySuite/TestDeviceNTPConfig","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","494450","TestDeviceConnectivitySuite/TestPortFailover","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","82280","TestAppsSuite/TestAppInstanceMetadata","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","226240","TestApplicationConnectivitySuite/TestSwitchNetInstanceACLs","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","749740","TestBootstrapSuite/TestBootstrapWithNetworkBoot","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","30610","TestPcibackErrorSuite/TestReportIfnameMismatch","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","689720","TestDeviceConnectivitySuite/TestDNSFunctionality","","2026-09-05","failed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","1140760","TestControllerFaultsSuite","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/controllerfaults","github.com/lf-edge/eve/evetest/tests/controllerfaults",""
"","196010","TestPcibackErrorSuite/TestReportMissingDevice","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","209540","TestApplicationConnectivitySuite/TestSwitchNetInstanceACLsWithFlowLog","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","246590","TestBootstrapSuite/TestBootstrapWithAutoDiscoveredProxyUsingOverrideJSON","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","473840","TestApplicationConnectivitySuite/TestLocalNI","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","256529","TestBootstrapSuite/TestBootstrapWithLACPBondUsingOverrideJSON","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","316800","TestApplicationConnectivitySuite/TestPropagatedRoutes","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","316950","TestApplicationConnectivitySuite/TestFlowLog","","2026-09-05","failed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","84410","TestTelemetrySuite/TestInvalidBase64Config","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","830390","TestNodeClusterSuite/TestSingleNodeCluster","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","314390","TestStorageSuite/TestVolumeSizeAlignment","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","5690","TestPcibackErrorSuite/TestReportParentAssigngrp","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","179250","TestApplicationConnectivitySuite/TestNICCountChangeOrderedInterface","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","211700","TestBootstrapSuite/TestBootstrapWithStaticIP","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","1112020","TestTelemetrySuite","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","375030","TestApplicationConnectivitySuite/TestLocalNetInstanceACLs","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","640630","TestApplicationConnectivitySuite/TestStagedNICChange","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","184370","TestBootstrapSuite/TestBootstrapWithManualProxyConfig","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","428480","TestApplicationConnectivitySuite/TestPortForwarding","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","138790","TestStorageSuite/TestExtraDiskAttach","","2026-09-05","passed","2026-09-05","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
