"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","307910","TestDatastoreSuite/TestHTTPDatastore","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","1126550","TestUpgradeSuite/TestEVEUpgradeKVMtoKVMWithOCIDatastore","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/upgrade","github.com/lf-edge/eve/evetest/tests/upgrade",""
"","837310","TestApplicationConnectivitySuite/TestPortForwarding","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","501110","TestDeviceConnectivitySuite/TestMgmtTrafficRoutedViaApp","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","20650","TestPcibackErrorSuite/TestReportAssignmentGroupConflict","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","1325910","TestNodeClusterSuite/TestSingleNodeCluster","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","334610","TestSecuritySuite/TestControllerEncryptCertChange","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/security","github.com/lf-edge/eve/evetest/tests/security",""
"","212390","TestBootstrapSuite/TestBootstrapWithManualProxyConfigUsingOverrideJSON","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","524850","TestDatastoreSuite","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","309360","TestNodeClusterSuite/TestClusterToSingleConversion","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","614860","TestDeviceConnectivitySuite/TestIntermittentConnectivity","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","622870","TestStorageSuite/TestVolumes","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","616730","TestDiagSuite","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/diag","github.com/lf-edge/eve/evetest/tests/diag",""
"","1198250","TestSecuritySuite","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/security","github.com/lf-edge/eve/evetest/tests/security",""
"","0","TestDatastoreSuite/TestAWSDatastore","","2026-09-07","skipped","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","726640","TestControllerFaultsSuite/TestInfoRetriedAfterServerError","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/controllerfaults","github.com/lf-edge/eve/evetest/tests/controllerfaults",""
"","2371330","TestNodeClusterSuite/TestTieBreakerCluster","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","229220","TestBootstrapSuite/TestBootstrapWithLastResortEnabled","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","274210","TestSecuritySuite/TestAppArmorEnabled","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/security","github.com/lf-edge/eve/evetest/tests/security",""
"","466930","TestApplicationConnectivitySuite/TestLocalNetInstanceACLs","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","191410","TestStorageSuite/TestZVolProvisionedSizeReported","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","176210","TestControllerFaultsSuite/TestInfoDroppedOnRejectionKeepsDeviceReporting","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/controllerfaults","github.com/lf-edge/eve/evetest/tests/controllerfaults",""
"","126380","TestDatastoreSuite/TestHTTPSDatastore","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","261560","TestStorageSuite/TestMountedVolumes","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","394550","TestDeviceConnectivitySuite/TestVLANSubinterfacesOnTopOfLAGs","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","40600","TestDatastoreSuite/TestSFTPDatastore","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","592830","TestBootstrapSuite/TestBootstrapWithAutoDiscoveredProxy","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","2683780","TestStorageSuite","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","2547460","TestLPSSuite","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/lps","github.com/lf-edge/eve/evetest/tests/lps",""
"","179390","TestSecuritySuite/TestVCom","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/security","github.com/lf-edge/eve/evetest/tests/security",""
"","206170","TestAppsSuite/TestAppUserData","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","15480","TestTelemetrySuite/TestDeviceMetrics","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","5552800","TestBootstrapSuite","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","7683430","TestNodeClusterSuite","","2026-09-07","failed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","321270","TestAppsSuite/TestAppRestart","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","209860","TestTelemetrySuite/TestHardwareInventory","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","248830","TestApplicationConnectivitySuite/TestMoveAppBetweenNIs","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","1700","TestAppsSuite/TestVMAppPurgeReplacesVMIRS","","2026-09-07","skipped","2026-09-07","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","253160","TestBootstrapSuite/TestBootstrapWithLACPBond","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","352620","TestLPSSuite/TestNetworkLocalChanges","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/lps","github.com/lf-edge/eve/evetest/tests/lps",""
"","201900","TestNodeClusterSuite/TestVMIRSStrandedReplicasRecovery","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","6060","TestPcibackErrorSuite/TestReportParentAssigngrp","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","265310","TestApplicationConnectivitySuite/TestPropagatedRoutes","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","188950","TestApplicationConnectivitySuite/TestFlowLog","","2026-09-07","failed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","839070","TestApplicationConnectivitySuite/TestLocalNIWithMultiplePorts","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","1473610","TestTelemetrySuite","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","200640","TestAppsSuite/TestAppLogs","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","0","TestDeviceConnectivitySuite/TestWifiConnectivity","","2026-09-07","skipped","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","37800","TestDatastoreSuite/TestContainerRegistry","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","345670","TestDeviceConnectivitySuite/TestPortFailover","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","45140","TestTelemetrySuite/TestEmptyConfig","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","9605060","TestApplicationConnectivitySuite","","2026-09-07","failed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","473690","TestDeviceConnectivitySuite/TestPNACWithProxy","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","77160","TestDeviceConnectivitySuite/TestStaticIPv4Only","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","941700","TestLPSSuite/TestProfile","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/lps","github.com/lf-edge/eve/evetest/tests/lps",""
"","322680","TestPcibackErrorSuite/TestReportWarningsOnly","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","5889320","TestDeviceConnectivitySuite","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","858760","TestBootstrapSuite/TestBootstrapWithInstaller","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","393070","TestSecuritySuite/TestControllerSigningCertChange","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/security","github.com/lf-edge/eve/evetest/tests/security",""
"","276560","TestBootstrapSuite/TestBootstrapWithStaticIP","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","287640","TestBootstrapSuite/TestBootstrapWithLACPBondUsingOverrideJSON","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","352020","TestDeviceConnectivitySuite/TestVLANSubinterfaces","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","275140","TestApplicationConnectivitySuite/TestApplicationNTPConfig","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","143810","TestStorageSuite/TestExtraDiskAttach","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/storage","github.com/lf-edge/eve/evetest/tests/storage",""
"","345630","TestApplicationConnectivitySuite/TestLocalNetInstanceACLsWithFlowLog","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","472830","TestDeviceConnectivitySuite/TestDeviceNTPConfig","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","361580","TestApplicationConnectivitySuite/TestLocalNI","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","1177500","TestControllerFaultsSuite","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/controllerfaults","github.com/lf-edge/eve/evetest/tests/controllerfaults",""
"","225810","TestApplicationConnectivitySuite/TestNICCountChangeOrderedInterface","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","828940","TestAppsSuite/TestVMAppPurgeAfterPowerCycle","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/apps","github.com/lf-edge/eve/evetest/tests/apps",""
"","411910","TestDeviceConnectivitySuite/TestDNSFunctionality","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","174050","TestApplicationConnectivitySuite/TestSwitchNetInstanceACLs","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","4244530","TestUpgradeSuite","","2026-09-07","failed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/upgrade","github.com/lf-edge/eve/evetest/tests/upgrade",""
"","15850","TestPcibackErrorSuite/TestReportClearsOnFix","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","872480","TestApplicationConnectivitySuite/TestNetworkAdapterPassthroughChange","","2026-09-07","failed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","629290","TestLPSSuite/TestDevLocalInfo","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/lps","github.com/lf-edge/eve/evetest/tests/lps",""
"","674210","TestApplicationConnectivitySuite/TestStagedNICChange","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","15130","TestPcibackErrorSuite/TestReportWarningPlusError","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","264920","TestBootstrapSuite/TestBootstrapWithMgmtVLANUsingOverrideJSON","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","99830","TestTelemetrySuite/TestInvalidBase64Config","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","0","TestDeviceConnectivitySuite/TestCellularConnectivity","","2026-09-07","skipped","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","16120","TestPcibackErrorSuite/TestReportCollision","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","633700","TestBootstrapSuite/TestBootstrapWithNetworkBoot","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","13400","TestPcibackErrorSuite/TestReportCycleDetected","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","1418780","TestUpgradeSuite/TestEVEUpgradeKVMtoKVM","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/upgrade","github.com/lf-edge/eve/evetest/tests/upgrade",""
"","3119580","TestNodeClusterSuite/TestThreeNodesCluster","","2026-09-07","failed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","17950","TestTelemetrySuite/TestWorkingConfig","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/telemetry","github.com/lf-edge/eve/evetest/tests/telemetry",""
"","259079","TestControllerFaultsSuite/TestInfoRetriedAfterLostController","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/controllerfaults","github.com/lf-edge/eve/evetest/tests/controllerfaults",""
"","332930","TestNodeClusterSuite/TestAppInstancePurge","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/cluster","github.com/lf-edge/eve/evetest/tests/cluster",""
"","57220","TestApplicationConnectivitySuite/TestNIReplace","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","21060","TestPcibackErrorSuite/TestReportIfnameMismatch","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","70400","TestApplicationConnectivitySuite/TestApplicationIPv6Connectivity","","2026-09-07","skipped","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
"","253880","TestBootstrapSuite/TestBootstrapWithTransparentProxyUsingOverrideJSON","","2026-09-07","passed","2026-09-07","","github.com/lf-edge/eve/evetest/tests/networking","github.com/lf-edge/eve/evetest/tests/networking",""
